DATE,ANALYST,TIME SENT,EVENT DAY,EVENT START,LOCATION,SPORT,EVENT TYPE,EVENT,RACE,NO.,SELECTION,UNITS INVESTED,MARKET ADVICE,MARKET TYPE,MARKET LINE / TOTAL,BET          LINE / TOTAL,AGENCY,W.E.I. ODDS,RESULT,UNITS COLLECTED,P/L,CUMULATIVE P/L,CUMULATIVE UNITS INVESTED,POT%,ROI%,PROFIT ($100 UNIT),BET WIN LOSE,PRICE,COMMISION,EMAIL ODDS,AVAILABLE ODDS,BEST FIXED EMAIL SENT,BEST FIXED CLOSING,BETFAIR SP,BOB/BTSP,BEST TOTE,AGENCY,EMAIL BEST LINE / TOTAL,EMAIL BEST ODDS,RESULT,CLOSING LINE,CLOSING PINNACLE,CLOSING BETFAIR,RESULT,EMAIL,GOAT,BFSP,TF,SP,EMAIL,Mid Tote,GOAT,BFSP,MID TOTE,HIGHEST FIXED CLOSING PRICE,SB OPENING PRICE,BFSP Converted P&L Less Commission,BFSP Price Less Commission,Fixed,Fixed Converted P&L Less Stake,BOB
7/08/2019,John's Analytics,,Wed,1445,Australia,Horse Racing,,CRANBOURNE,4,8,ELRAAZY,0.25,,Win,,,TOP,23,0,0,-0.25,282.8,2487.5,11.40%,282.80%,28280.8,F,,,23,26,23,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/08/2019,John's Analytics,,Wed,1445,Australia,Horse Racing,,CRANBOURNE,4,8,ELRAAZY,0.5,,Place,,,TOP,4.8,0,0,-0.5,282.3,2488,11.30%,282.30%,28230.8,F,,,4.8,4.8,4.8,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/08/2019,John's Analytics,,Thu,1425,Australia,Horse Racing,,KEMBLA GRANGE,3,5,GET HITCHED,1,,Win,,,EASY,3.2,0,0,-1,281.3,2489,11.30%,281.30%,28130.8,F,,,3.2,3.4,3.2,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/08/2019,John's Analytics,,Sat,1458,Australia,Horse Racing,,CAIRNS,4,5,LANSALA,0.45,,Win,,,EASY,13,3,0,-0.45,280.9,2489.4,11.30%,280.90%,28085.8,F,,,13,17,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/08/2019,John's Analytics,,Sat,1458,Australia,Horse Racing,,CAIRNS,4,5,LANSALA,0.9,,Place,,,SB,2.9,3,2.61,1.71,282.6,2490.3,11.30%,282.60%,28256.8,W,,,2.9,3.75,2.9,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/08/2019,John's Analytics,,Sun,1320,Australia,Horse Racing,,SUNSHINE COAST,2,6,OH JAY MOWMOW,0.5,,Win,,,TOP,11,0,0,-0.5,282.1,2490.8,11.30%,282.10%,28206.8,F,,,11,13,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/08/2019,John's Analytics,,Sun,1320,Australia,Horse Racing,,SUNSHINE COAST,2,6,OH JAY MOWMOW,1,,Place,,,LAD,3.4,0,0,-1,281.1,2491.8,11.30%,281.10%,28106.8,F,,,3.4,3.9,3.4,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/08/2019,John's Analytics,,Sun,1330,Australia,Horse Racing,,WAGGA,2,7,ASHARA,0.5,,Win,,,TOP,8.5,3,0,-0.5,280.6,2492.3,11.30%,280.60%,28056.8,F,,,8.5,10,8.5,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/08/2019,John's Analytics,,Sun,1330,Australia,Horse Racing,,WAGGA,2,7,ASHARA,1,,Place,,,B365,2.38,3,2.38,1.38,281.9,2493.3,11.30%,281.90%,28194.8,W,,,2.38,3,2.38,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/08/2019,John's Analytics,,Sun,1435,Australia,Horse Racing,,BENDIGO,5,14,TESTA LIFE,0.15,,Win,,,TOP,41,0,0,-0.15,281.8,2493.5,11.30%,281.80%,28179.8,F,,,41,41,41,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/08/2019,John's Analytics,,Sun,1435,Australia,Horse Racing,,BENDIGO,5,14,TESTA LIFE,0.3,,Place,,,LAD,9.5,0,0,-0.3,281.5,2493.8,11.30%,281.50%,28149.8,F,,,9.5,11,9.5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/08/2019,John's Analytics,,Sun,1530,Australia,Horse Racing,,WAGGA,5,3,FLYING CYRIL,0.3,,Win,,,TOP,18,0,0,-0.3,281.2,2494.1,11.30%,281.20%,28119.8,F,,,18,19,18,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/08/2019,John's Analytics,,Sun,1530,Australia,Horse Racing,,WAGGA,5,3,FLYING CYRIL,0.6,,Place,,,LAD,5,0,0,-0.6,280.6,2494.7,11.20%,280.60%,28059.8,F,,,5,5,5,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/08/2019,John's Analytics,,Sun,1625,Australia,Horse Racing,,BENDIGO,8,4,BENNY GOES BERZERK,0.5,,Win,,,EASY,9.5,0,0,-0.5,280.1,2495.2,11.20%,280.10%,28009.8,F,,,9.5,9.5,9.5,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/08/2019,John's Analytics,,Sun,1625,Australia,Horse Racing,,BENDIGO,8,4,BENNY GOES BERZERK,1,,Place,,,EASY,3,0,0,-1,279.1,2496.2,11.20%,279.10%,27909.8,F,,,3,3.1,3,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/08/2019,John's Analytics,,Mon,1650,Australia,Horse Racing,,GOULBURN,7,14,QUICK SPIN,0.4,,Win,,,LAD,14,1,5.6,5.2,284.3,2496.6,11.40%,284.30%,28429.8,W,,,14,17,14,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/08/2019,John's Analytics,,Mon,1650,Australia,Horse Racing,,GOULBURN,7,14,QUICK SPIN,0.8,,Place,,,EASY,4.2,1,3.36,2.56,286.9,2497.4,11.50%,286.90%,28685.8,W,,,4.2,4.33,4.2,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/08/2019,John's Analytics,,Wed,1335,Australia,Horse Racing,,SANDOWN,2,10,DIAMOND GRACE,0.4,,Win,,,TOP,14,0,0,-0.4,286.5,2497.8,11.50%,286.50%,28645.8,F,,,14,15,14,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/08/2019,John's Analytics,,Wed,1335,Australia,Horse Racing,,SANDOWN,2,10,DIAMOND GRACE,0.8,,Place,,,EASY,3.8,0,0,-0.8,285.7,2498.6,11.40%,285.70%,28565.8,F,,,3.8,4.2,3.8,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/08/2019,John's Analytics,,Thu,1230,Australia,Horse Racing,,SALE,1,2,LEGIONNAIRE,0.5,,Win,,,EASY,7.5,2,0,-0.5,285.2,2499.1,11.40%,285.20%,28515.8,F,,,7.5,7.5,7.5,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/08/2019,John's Analytics,,Thu,1230,Australia,Horse Racing,,SALE,1,2,LEGIONNAIRE,1,,Place,,,EASY,2.6,2,2.6,1.6,286.8,2500.1,11.50%,286.80%,28675.8,W,,,2.6,2.6,2.6,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/08/2019,John's Analytics,,Thu,1630,Australia,Horse Racing,,SALE,9,2,RIPPLEBROOK,0.5,,Win,,,TOP,6,1,3,2.5,289.3,2500.6,11.60%,289.30%,28925.8,W,,,6,6,6,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/08/2019,John's Analytics,,Thu,1630,Australia,Horse Racing,,SALE,9,2,RIPPLEBROOK,1,,Place,,,VicFix,2,1,2,1,290.3,2501.6,11.60%,290.30%,29025.8,W,,,2,2.1,2,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/08/2019,John's Analytics,,Fri,1600,Australia,Horse Racing,,GEELONG,6,8,SWANKY CAT,1,,Win,,,EASY,4.4,1,4.4,3.4,293.7,2502.6,11.70%,293.70%,29365.8,W,,,4.4,5,4.4,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/08/2019,John's Analytics,,Sat,1432,Australia,Horse Racing,,EAGLE FARM,6,11,INVINCIBLE GANGSTA,0.5,,Win,,,LAD,9.2,1,4.6,4.1,297.8,2503.1,11.90%,297.80%,29775.8,W,,,9.2,10.12,9.2,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/08/2019,John's Analytics,,Sat,1432,Australia,Horse Racing,,EAGLE FARM,6,11,INVINCIBLE GANGSTA,1,,Place,,,SB,2.82,1,2.82,1.82,299.6,2504.1,12.00%,299.60%,29957.9,W,,,2.82,2.91,2.82,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
