MeetingDate,MeetingName,RaceNumber,RunnerNumber,WinDeduction
2016-01-07,WARWICK FARM,2,11,5
2016-01-07,WARWICK FARM,2,12,0
2016-01-07,WARWICK FARM,2,15,0
2016-01-07,WARWICK FARM,2,6,6
2016-01-07,WARWICK FARM,2,7,3
2016-01-07,WARWICK FARM,2,8,8
2016-01-07,WARWICK FARM,2,2,8
2016-01-07,WARWICK FARM,3,8,5
2016-01-07,WARWICK FARM,3,3,28
2016-01-07,WARWICK FARM,3,5,8
2016-01-07,WARWICK FARM,3,1,8
2016-01-07,WARWICK FARM,4,17,0
2016-01-07,WARWICK FARM,4,15,0
2016-01-07,WARWICK FARM,4,16,0
2016-01-07,WARWICK FARM,4,2,11
2016-01-07,WARWICK FARM,5,9,2
2016-01-07,WARWICK FARM,5,10,19
2016-01-07,WARWICK FARM,5,3,8
2016-01-07,WARWICK FARM,5,4,7
2016-01-07,WARWICK FARM,5,5,13
2016-01-07,WARWICK FARM,6,9,0
2016-01-07,WARWICK FARM,6,7,8
2016-01-07,WARWICK FARM,7,9,3
2016-01-07,WARWICK FARM,7,13,2
2016-01-07,WARWICK FARM,7,3,11
2016-01-07,WARWICK FARM,7,1,3
2016-01-08,CANBERRA,1,1,0
2016-01-08,CANBERRA,1,14,0
2016-01-08,CANBERRA,1,15,0
2016-01-08,CANBERRA,1,16,0
2016-01-08,CANBERRA,1,17,0
2016-01-08,CANBERRA,2,8,0
2016-01-08,CANBERRA,3,9,0
2016-01-08,CANBERRA,3,7,0
2016-01-08,CANBERRA,5,14,0
2016-01-08,CANBERRA,5,4,0
2016-01-08,CANBERRA,5,8,0
2016-01-08,CANBERRA,6,9,0
2016-01-08,CANBERRA,6,1,0
2016-01-08,CANBERRA,6,5,0
2016-01-08,CANBERRA,7,12,0
2016-01-08,CANBERRA,7,4,0
2016-01-08,CANBERRA,7,6,0
2016-01-08,CANBERRA,7,7,0
2016-01-08,CANBERRA,8,11,0
2016-01-08,CRANBOURNE,1,2,0
2016-01-08,CRANBOURNE,1,11,0
2016-01-08,CRANBOURNE,2,14,0
2016-01-08,CRANBOURNE,2,11,0
2016-01-08,CRANBOURNE,2,3,0
2016-01-08,CRANBOURNE,2,4,0
2016-01-08,CRANBOURNE,3,13,0
2016-01-08,CRANBOURNE,3,14,0
2016-01-08,CRANBOURNE,3,15,0
2016-01-08,CRANBOURNE,3,16,0
2016-01-08,CRANBOURNE,4,8,0
2016-01-08,CRANBOURNE,4,5,0
2016-01-08,CRANBOURNE,5,8,0
2016-01-08,CRANBOURNE,6,15,0
2016-01-08,CRANBOURNE,6,16,0
2016-01-08,CRANBOURNE,6,11,0
2016-01-08,CRANBOURNE,6,12,0
2016-01-08,CRANBOURNE,7,12,0
2016-01-08,ESPERANCE,3,15,0
2016-01-08,ESPERANCE,3,16,0
2016-01-08,ESPERANCE,3,17,0
2016-01-08,ESPERANCE,3,18,0
2016-01-08,ESPERANCE,3,9,0
2016-01-08,ESPERANCE,4,13,0
2016-01-08,ESPERANCE,4,14,0
2016-01-08,ESPERANCE,4,15,0
2016-01-08,ESPERANCE,4,16,0
2016-01-08,ESPERANCE,7,16,0
2016-01-08,ESPERANCE,7,17,0
2016-01-08,ESPERANCE,7,18,0
2016-01-08,ESPERANCE,7,6,0
2016-01-08,GOSFORD,1,1,0
2016-01-08,GOSFORD,1,5,0
2016-01-08,GOSFORD,1,12,0
2016-01-08,GOSFORD,2,5,0
2016-01-08,GOSFORD,3,9,0
2016-01-08,GOSFORD,3,10,0
2016-01-08,GOSFORD,3,12,0
2016-01-08,GOSFORD,3,1,0
2016-01-08,GOSFORD,5,5,0
2016-01-08,GOSFORD,6,4,0
2016-01-08,GOSFORD,7,10,0
2016-01-08,GOSFORD,7,3,0
2016-01-08,GOSFORD,7,4,0
2016-01-08,HOBART,1,5,0
2016-01-08,HOBART,1,8,0
2016-01-08,HOBART,2,2,0
2016-01-08,HOBART,3,11,0
2016-01-08,HOBART,3,5,0
2016-01-08,HOBART,3,3,0
2016-01-08,HOBART,4,6,0
2016-01-08,HOBART,4,7,0
2016-01-08,HOBART,4,8,0
2016-01-08,HOBART,5,6,0
2016-01-08,HOBART,5,7,0
2016-01-08,HOBART,6,7,0
2016-01-08,HOBART,6,8,0
2016-01-08,HOBART,6,9,0
2016-01-08,HOBART,6,10,0
2016-01-08,HOBART,6,2,0
2016-01-08,HOBART,7,10,0
2016-01-08,HOBART,9,8,0
2016-01-08,HOBART,9,6,0
2016-01-08,HOBART,9,9,0
2016-01-08,MACKAY,1,2,0
2016-01-08,MACKAY,5,12,0
2016-01-08,MACKAY,5,13,0
2016-01-08,MACKAY,5,14,0
2016-01-08,MACKAY,5,10,0
2016-01-08,MACKAY,5,11,0
2016-01-08,MACKAY,5,1,0
2016-01-08,MACKAY,6,11,0
2016-01-08,MACKAY,6,12,0
2016-01-08,MACKAY,6,13,0
2016-01-08,MACKAY,6,14,0
2016-01-08,MACKAY,6,15,0
2016-01-08,MACKAY,7,13,0
2016-01-08,MACKAY,7,11,0
2016-01-08,MACKAY,7,12,0
2016-01-08,PORT LINCOLN,1,13,0
2016-01-08,PORT LINCOLN,5,2,0
2016-01-08,PORT LINCOLN,7,5,0
2016-01-08,STAWELL,1,3,0
2016-01-08,STAWELL,1,10,0
2016-01-08,STAWELL,1,12,0
2016-01-08,STAWELL,2,13,0
2016-01-08,STAWELL,2,6,0
2016-01-08,STAWELL,3,16,0
2016-01-08,STAWELL,3,10,0
2016-01-08,STAWELL,3,6,0
2016-01-08,STAWELL,3,7,0
2016-01-08,STAWELL,4,12,0
2016-01-08,STAWELL,4,3,0
2016-01-08,STAWELL,6,12,0
2016-01-08,STAWELL,6,1,0
2016-01-08,STAWELL,7,9,0
2016-01-08,STAWELL,7,11,0
2016-01-08,STAWELL,8,15,0
2016-01-08,STAWELL,8,5,0
2016-01-08,STAWELL,8,7,0
2016-01-08,STAWELL,8,4,0
2016-01-09,ALBANY,1,5,4
2016-01-09,ALBANY,1,15,0
2016-01-09,ALBANY,1,7,27
2016-01-09,ALBANY,1,9,0
2016-01-09,ALBANY,2,16,0
2016-01-09,ALBANY,2,17,0
2016-01-09,ALBANY,2,18,0
2016-01-09,ALBANY,2,19,0
2016-01-09,ALBANY,2,13,0
2016-01-09,ALBANY,4,7,0
2016-01-09,ALBANY,5,14,0
2016-01-09,ALBANY,5,15,0
2016-01-09,ALBANY,5,13,0
2016-01-09,ALBANY,6,3,0
2016-01-09,ALBANY,6,16,0
2016-01-09,ALBANY,7,16,0
2016-01-09,ALBANY,7,17,0
2016-01-09,ALBANY,7,18,0
2016-01-09,ALBANY,7,11,0
2016-01-09,ALBANY,8,19,0
2016-01-09,ALBANY,8,16,0
2016-01-09,ALBANY,8,17,0
2016-01-09,ALBANY,8,18,0
2016-01-09,ASCOT,1,6,0
2016-01-09,ASCOT,2,8,0
2016-01-09,ASCOT,2,9,0
2016-01-09,ASCOT,4,3,4
2016-01-09,ASCOT,5,8,14
2016-01-09,ASCOT,5,2,3
2016-01-09,ASCOT,6,3,0
2016-01-09,ASCOT,6,4,10
2016-01-09,ASCOT,7,9,6
2016-01-09,ASCOT,8,11,11
2016-01-09,CANTERBURY,1,5,2
2016-01-09,CANTERBURY,1,7,0
2016-01-09,CANTERBURY,1,8,0
2016-01-09,CANTERBURY,2,11,2
2016-01-09,CANTERBURY,2,5,2
2016-01-09,CANTERBURY,2,7,0
2016-01-09,CANTERBURY,2,9,5
2016-01-09,CANTERBURY,2,4,0
2016-01-09,CANTERBURY,3,7,4
2016-01-09,CANTERBURY,3,8,0
2016-01-09,CANTERBURY,4,8,7
2016-01-09,CANTERBURY,4,3,9
2016-01-09,CANTERBURY,4,6,14
2016-01-09,CANTERBURY,5,5,13
2016-01-09,CANTERBURY,5,2,4
2016-01-09,CANTERBURY,5,4,5
2016-01-09,CANTERBURY,6,13,0
2016-01-09,CANTERBURY,6,7,12
2016-01-09,CANTERBURY,7,6,0
2016-01-09,CANTERBURY,7,7,25
2016-01-09,CANTERBURY,7,10,12
2016-01-09,CANTERBURY,7,1,3
2016-01-09,CANTERBURY,7,2,12
2016-01-09,CANTERBURY,8,10,2
2016-01-09,CANTERBURY,8,11,0
2016-01-09,CANTERBURY,8,7,9
2016-01-09,CANTERBURY,8,9,19
2016-01-09,CANTERBURY,9,14,0
2016-01-09,CANTERBURY,9,6,6
2016-01-09,CANTERBURY,9,7,2
2016-01-09,CANTERBURY,9,9,0
2016-01-09,CANTERBURY,9,3,27
2016-01-09,CAULFIELD,2,1,7
2016-01-09,CAULFIELD,3,2,24
2016-01-09,CAULFIELD,3,1,12
2016-01-09,CAULFIELD,4,4,10
2016-01-09,CAULFIELD,5,4,3
2016-01-09,CAULFIELD,5,7,5
2016-01-09,CAULFIELD,6,11,0
2016-01-09,CAULFIELD,6,5,0
2016-01-09,DARWIN,1,6,0
2016-01-09,DARWIN,1,13,0
2016-01-09,DARWIN,1,14,0
2016-01-09,DARWIN,1,15,0
2016-01-09,GLEN INNES,2,2,0
2016-01-09,GLEN INNES,2,6,0
2016-01-09,GLEN INNES,3,7,0
2016-01-09,GLEN INNES,4,1,25
2016-01-09,GLEN INNES,5,13,0
2016-01-09,GLEN INNES,5,14,0
2016-01-09,GLEN INNES,5,6,0
2016-01-09,GLEN INNES,5,7,0
2016-01-09,GLEN INNES,6,13,0
2016-01-09,GLEN INNES,6,14,0
2016-01-09,GLEN INNES,6,15,0
2016-01-09,GLEN INNES,6,16,0
2016-01-09,GLEN INNES,6,4,2
2016-01-09,GOLD COAST,1,5,4
2016-01-09,GOLD COAST,1,8,0
2016-01-09,GOLD COAST,1,11,3
2016-01-09,GOLD COAST,1,16,2
2016-01-09,GOLD COAST,1,18,0
2016-01-09,GOLD COAST,1,20,0
2016-01-09,GOLD COAST,1,21,0
2016-01-09,GOLD COAST,2,14,0
2016-01-09,GOLD COAST,2,18,0
2016-01-09,GOLD COAST,2,19,0
2016-01-09,GOLD COAST,2,20,0
2016-01-09,GOLD COAST,3,4,6
2016-01-09,GOLD COAST,4,18,0
2016-01-09,GOLD COAST,4,19,0
2016-01-09,GOLD COAST,4,20,0
2016-01-09,GOLD COAST,4,1,4
2016-01-09,GOLD COAST,5,16,0
2016-01-09,GOLD COAST,5,17,0
2016-01-09,GOLD COAST,5,18,0
2016-01-09,GOLD COAST,5,19,0
2016-01-09,GOLD COAST,5,15,0
2016-01-09,GOLD COAST,6,17,0
2016-01-09,GOLD COAST,6,18,0
2016-01-09,GOLD COAST,6,19,0
2016-01-09,GOLD COAST,6,20,0
2016-01-09,GOLD COAST,7,19,0
2016-01-09,GOLD COAST,7,20,0
2016-01-09,GOLD COAST,7,21,0
2016-01-09,GOLD COAST,7,17,0
2016-01-09,GOLD COAST,7,18,0
2016-01-09,GOLD COAST,8,20,0
2016-01-09,GOLD COAST,8,21,0
2016-01-09,GOLD COAST,8,13,2
2016-01-09,GOLD COAST,8,4,0
2016-01-09,GOLD COAST,8,3,2
2016-01-09,GOLD COAST,9,13,0
2016-01-09,IPSWICH,1,11,0
2016-01-09,IPSWICH,2,7,0
2016-01-09,IPSWICH,4,5,0
2016-01-09,IPSWICH,5,21,0
2016-01-09,IPSWICH,5,15,0
2016-01-09,IPSWICH,5,18,0
2016-01-09,IPSWICH,5,11,0
2016-01-09,IPSWICH,5,12,0
2016-01-09,IPSWICH,5,8,0
2016-01-09,IPSWICH,5,1,0
2016-01-09,IPSWICH,6,10,0
2016-01-09,IPSWICH,6,3,0
2016-01-09,IPSWICH,7,7,0
2016-01-09,IPSWICH,7,10,0
2016-01-09,IPSWICH,7,1,0
2016-01-09,IPSWICH,7,3,0
2016-01-09,IPSWICH,8,16,0
2016-01-09,IPSWICH,8,8,0
2016-01-09,IPSWICH,8,2,0
2016-01-09,KILMORE,1,1,0
2016-01-09,KILMORE,1,2,0
2016-01-09,KILMORE,2,13,0
2016-01-09,KILMORE,2,8,0
2016-01-09,KILMORE,2,9,0
2016-01-09,KILMORE,2,2,0
2016-01-09,KILMORE,3,11,0
2016-01-09,KILMORE,3,9,0
2016-01-09,KILMORE,3,1,0
2016-01-09,KILMORE,3,3,0
2016-01-09,KILMORE,4,5,0
2016-01-09,KILMORE,5,2,0
2016-01-09,KILMORE,6,8,0
2016-01-09,MORPHETTVILLE,1,2,21
2016-01-09,MORPHETTVILLE,1,6,16
2016-01-09,MORPHETTVILLE,2,10,0
2016-01-09,MORPHETTVILLE,2,1,2
2016-01-09,MORPHETTVILLE,3,8,0
2016-01-09,MORPHETTVILLE,4,6,3
2016-01-09,MORPHETTVILLE,4,2,28
2016-01-09,MORPHETTVILLE,4,3,0
2016-01-09,MORPHETTVILLE,5,10,0
2016-01-09,MORPHETTVILLE,7,12,0
2016-01-09,MORPHETTVILLE,7,14,2
2016-01-09,MORPHETTVILLE,7,3,0
2016-01-09,MORPHETTVILLE,8,13,0
2016-01-09,MORPHETTVILLE,8,1,0
2016-01-09,MORPHETTVILLE,8,3,10
2016-01-09,MORPHETTVILLE,8,5,0
2016-01-09,NEWCASTLE,2,7,0
2016-01-09,NEWCASTLE,2,10,0
2016-01-09,NEWCASTLE,2,3,0
2016-01-09,NEWCASTLE,4,6,3
2016-01-09,NEWCASTLE,5,14,0
2016-01-09,NEWCASTLE,5,15,0
2016-01-09,NEWCASTLE,5,16,0
2016-01-09,NEWCASTLE,5,2,0
2016-01-09,NEWCASTLE,5,4,0
2016-01-09,NEWCASTLE,6,7,0
2016-01-09,NEWCASTLE,6,9,0
2016-01-09,NEWCASTLE,6,11,0
2016-01-09,NEWCASTLE,6,4,0
2016-01-09,NEWCASTLE,7,6,0
2016-01-09,QUEANBEYAN,2,3,0
2016-01-09,QUEANBEYAN,3,14,0
2016-01-09,QUEANBEYAN,3,11,0
2016-01-09,QUEANBEYAN,3,12,0
2016-01-09,QUEANBEYAN,3,13,0
2016-01-09,QUEANBEYAN,4,13,0
2016-01-09,QUEANBEYAN,4,14,0
2016-01-09,QUEANBEYAN,4,6,0
2016-01-09,QUEANBEYAN,4,10,0
2016-01-09,QUEANBEYAN,5,14,0
2016-01-09,QUEANBEYAN,5,15,0
2016-01-09,QUEANBEYAN,5,4,0
2016-01-09,QUEANBEYAN,5,8,0
2016-01-09,QUEANBEYAN,6,7,0
2016-01-09,QUEANBEYAN,7,15,0
2016-01-09,QUEANBEYAN,7,13,0
2016-01-09,QUEANBEYAN,7,14,0
2016-01-09,QUEANBEYAN,7,3,0
2016-01-09,QUEANBEYAN,7,5,9
2016-01-09,TOOWOOMBA,1,1,0
2016-01-09,TOOWOOMBA,1,15,0
2016-01-09,TOOWOOMBA,1,17,0
2016-01-09,TOOWOOMBA,1,18,0
2016-01-09,TOOWOOMBA,1,10,0
2016-01-09,TOOWOOMBA,2,15,0
2016-01-09,TOOWOOMBA,2,16,0
2016-01-09,TOOWOOMBA,2,17,0
2016-01-09,TOOWOOMBA,2,12,0
2016-01-09,TOOWOOMBA,2,1,0
2016-01-09,TOOWOOMBA,3,14,0
2016-01-09,TOOWOOMBA,3,15,0
2016-01-09,TOOWOOMBA,3,8,0
2016-01-09,TOOWOOMBA,3,12,0
2016-01-09,TOOWOOMBA,4,4,0
2016-01-09,TOOWOOMBA,5,9,0
2016-01-09,TOOWOOMBA,6,14,0
2016-01-09,TOOWOOMBA,6,5,0
2016-01-09,TOOWOOMBA,6,7,0
2016-01-09,TOOWOOMBA,6,1,0
2016-01-09,TOOWOOMBA,6,2,0
2016-01-09,TOOWOOMBA,7,11,0
2016-01-10,COFFS HARBOUR,2,4,0
2016-01-10,COFFS HARBOUR,3,15,0
2016-01-10,COFFS HARBOUR,3,6,0
2016-01-10,COFFS HARBOUR,3,8,0
2016-01-10,COFFS HARBOUR,3,2,0
2016-01-10,COFFS HARBOUR,5,10,0
2016-01-10,COFFS HARBOUR,6,13,0
2016-01-10,COFFS HARBOUR,7,1,0
2016-01-10,COWRA,1,2,0
2016-01-10,COWRA,1,4,0
2016-01-10,COWRA,1,5,0
2016-01-10,COWRA,2,3,0
2016-01-10,COWRA,3,15,0
2016-01-10,COWRA,3,16,0
2016-01-10,COWRA,3,11,0
2016-01-10,COWRA,3,2,0
2016-01-10,COWRA,4,15,0
2016-01-10,COWRA,4,17,0
2016-01-10,COWRA,4,8,0
2016-01-10,COWRA,4,9,0
2016-01-10,COWRA,4,10,0
2016-01-10,COWRA,4,2,0
2016-01-10,COWRA,5,11,0
2016-01-10,COWRA,5,6,0
2016-01-10,COWRA,5,7,0
2016-01-10,COWRA,6,12,6
2016-01-10,COWRA,6,6,0
2016-01-10,COWRA,7,7,0
2016-01-10,COWRA,7,8,0
2016-01-10,COWRA,7,3,0
2016-01-10,COWRA,8,14,0
2016-01-10,COWRA,8,16,0
2016-01-10,COWRA,8,11,0
2016-01-10,COWRA,8,13,0
2016-01-10,COWRA,8,6,0
2016-01-10,COWRA,8,7,0
2016-01-10,COWRA,8,1,0
2016-01-10,MORNINGTON,1,8,0
2016-01-10,MORNINGTON,2,3,26
2016-01-10,MORNINGTON,3,8,0
2016-01-10,MORNINGTON,3,11,0
2016-01-10,MORNINGTON,3,1,2
2016-01-10,MORNINGTON,4,7,0
2016-01-10,MORNINGTON,4,11,0
2016-01-10,MORNINGTON,4,4,0
2016-01-10,MORNINGTON,4,6,0
2016-01-10,MORNINGTON,5,7,0
2016-01-10,MORNINGTON,6,12,0
2016-01-10,MORNINGTON,6,13,0
2016-01-10,MORNINGTON,6,14,0
2016-01-10,MORNINGTON,6,1,0
2016-01-10,MORNINGTON,7,4,0
2016-01-10,MORNINGTON,7,6,0
2016-01-10,PINJARRA,1,8,0
2016-01-10,PINJARRA,1,10,0
2016-01-10,PINJARRA,2,14,0
2016-01-10,PINJARRA,2,15,0
2016-01-10,PINJARRA,2,16,0
2016-01-10,PINJARRA,2,9,0
2016-01-10,PINJARRA,4,14,0
2016-01-10,PINJARRA,4,15,0
2016-01-10,PINJARRA,4,4,0
2016-01-10,PINJARRA,4,5,0
2016-01-10,PINJARRA,4,7,0
2016-01-10,PINJARRA,4,3,0
2016-01-10,PINJARRA,5,2,0
2016-01-10,PINJARRA,5,3,0
2016-01-10,PINJARRA,5,5,0
2016-01-10,PINJARRA,6,3,2
2016-01-10,PINJARRA,6,4,13
2016-01-10,PINJARRA,6,6,11
2016-01-10,PINJARRA,6,1,2
2016-01-10,PINJARRA,7,10,2
2016-01-10,PINJARRA,9,16,0
2016-01-10,PINJARRA,9,14,0
2016-01-10,PINJARRA,9,15,0
2016-01-10,PINJARRA,9,4,0
2016-01-10,SUNSHINE COAST,1,4,0
2016-01-10,SUNSHINE COAST,1,5,0
2016-01-10,SUNSHINE COAST,1,14,0
2016-01-10,SUNSHINE COAST,1,16,0
2016-01-10,SUNSHINE COAST,1,17,0
2016-01-10,SUNSHINE COAST,1,9,0
2016-01-10,SUNSHINE COAST,2,14,0
2016-01-10,SUNSHINE COAST,2,6,0
2016-01-10,SUNSHINE COAST,3,10,0
2016-01-10,SUNSHINE COAST,3,13,0
2016-01-10,SUNSHINE COAST,3,14,0
2016-01-10,SUNSHINE COAST,5,21,0
2016-01-10,SUNSHINE COAST,5,18,0
2016-01-10,SUNSHINE COAST,5,20,0
2016-01-10,SUNSHINE COAST,5,4,0
2016-01-10,SUNSHINE COAST,5,1,0
2016-01-10,SUNSHINE COAST,6,7,0
2016-01-10,SUNSHINE COAST,7,8,0
2016-01-10,SUNSHINE COAST,7,1,0
2016-01-10,SUNSHINE COAST,8,16,0
2016-01-10,SUNSHINE COAST,8,9,0
2016-01-10,SUNSHINE COAST,9,13,0
2016-01-10,SUNSHINE COAST,9,10,0
2016-01-10,SUNSHINE COAST,9,12,0
2016-01-10,SUNSHINE COAST,10,9,0
2016-01-10,SUNSHINE COAST,10,10,0
2016-01-10,SUNSHINE COAST,10,11,0
2016-01-10,SUNSHINE COAST,10,7,0
2016-01-10,WARRNAMBOOL,1,2,0
2016-01-10,WARRNAMBOOL,2,11,0
2016-01-10,WARRNAMBOOL,2,7,0
2016-01-10,WARRNAMBOOL,2,10,0
2016-01-10,WARRNAMBOOL,3,7,0
2016-01-10,WARRNAMBOOL,3,8,0
2016-01-10,WARRNAMBOOL,4,13,0
2016-01-10,WARRNAMBOOL,4,3,0
2016-01-10,WARRNAMBOOL,6,5,7
2016-01-10,WARRNAMBOOL,6,6,0
2016-01-10,WARRNAMBOOL,8,7,0
2016-01-11,BENALLA,1,11,0
2016-01-11,BENALLA,1,12,0
2016-01-11,BENALLA,2,13,0
2016-01-11,BENALLA,2,14,0
2016-01-11,BENALLA,2,15,0
2016-01-11,BENALLA,2,16,0
2016-01-11,BENALLA,3,3,0
2016-01-11,BENALLA,3,4,0
2016-01-11,BENALLA,3,8,0
2016-01-11,BENALLA,3,1,0
2016-01-11,BENALLA,4,10,0
2016-01-11,BENALLA,4,12,0
2016-01-11,BENALLA,4,4,0
2016-01-11,BENALLA,4,8,0
2016-01-11,BENALLA,5,11,0
2016-01-11,BENALLA,6,14,0
2016-01-11,BENALLA,6,1,0
2016-01-11,BENALLA,7,6,0
2016-01-11,BENALLA,7,10,0
2016-01-11,BENALLA,7,3,0
2016-01-11,BENALLA,7,4,0
2016-01-11,BENALLA,8,6,0
2016-01-11,BENALLA,8,1,0
2016-01-11,BENALLA,8,2,0
2016-01-11,NOWRA,1,2,27
2016-01-11,NOWRA,2,13,0
2016-01-11,NOWRA,4,3,12
2016-01-11,NOWRA,5,17,0
2016-01-11,NOWRA,5,11,0
2016-01-11,NOWRA,5,12,0
2016-01-11,NOWRA,6,6,0
2016-01-11,NOWRA,7,6,12
2016-01-11,NOWRA,7,7,8
2016-01-12,KEMPSEY,1,4,5
2016-01-12,KEMPSEY,3,4,27
2016-01-12,KEMPSEY,6,15,0
2016-01-12,KEMPSEY,6,16,0
2016-01-12,KEMPSEY,6,13,0
2016-01-12,KEMPSEY,6,14,0
2016-01-12,KEMPSEY,7,15,0
2016-01-12,KEMPSEY,7,16,0
2016-01-12,KEMPSEY,7,5,9
2016-01-12,KEMPSEY,7,6,0
2016-01-12,KEMPSEY,7,10,11
2016-01-12,KEMPSEY,7,2,0
2016-01-12,KEMPSEY,8,9,0
2016-01-12,YARRA VALLEY,1,2,0
2016-01-12,YARRA VALLEY,1,3,0
2016-01-12,YARRA VALLEY,2,5,0
2016-01-12,YARRA VALLEY,2,8,0
2016-01-12,YARRA VALLEY,2,9,0
2016-01-12,YARRA VALLEY,3,10,0
2016-01-12,YARRA VALLEY,3,11,0
2016-01-12,YARRA VALLEY,3,12,0
2016-01-12,YARRA VALLEY,3,1,0
2016-01-12,YARRA VALLEY,3,3,0
2016-01-12,YARRA VALLEY,4,11,0
2016-01-12,YARRA VALLEY,4,13,0
2016-01-12,YARRA VALLEY,4,14,0
2016-01-12,YARRA VALLEY,4,5,0
2016-01-12,YARRA VALLEY,4,9,0
2016-01-12,YARRA VALLEY,5,9,0
2016-01-12,YARRA VALLEY,5,1,0
2016-01-12,YARRA VALLEY,7,14,0
2016-01-12,YARRA VALLEY,7,11,0
2016-01-12,YARRA VALLEY,7,12,0
2016-01-12,YARRA VALLEY,7,13,0
2016-01-12,YARRA VALLEY,8,7,0
2016-01-12,YARRA VALLEY,8,2,0
2016-01-13,CANTERBURY,2,11,7
2016-01-13,CANTERBURY,2,13,8
2016-01-13,CANTERBURY,2,14,0
2016-01-13,CANTERBURY,2,15,0
2016-01-13,CANTERBURY,2,5,0
2016-01-13,CANTERBURY,2,9,0
2016-01-13,CANTERBURY,2,1,10
2016-01-13,CANTERBURY,3,9,0
2016-01-13,CANTERBURY,4,5,8
2016-01-13,CANTERBURY,5,8,7
2016-01-13,CANTERBURY,5,2,0
2016-01-13,CANTERBURY,5,5,0
2016-01-13,CANTERBURY,6,18,0
2016-01-13,CANTERBURY,6,13,0
2016-01-13,CANTERBURY,6,14,0
2016-01-13,CANTERBURY,6,9,0
2016-01-13,CANTERBURY,7,13,3
2016-01-13,CANTERBURY,7,15,0
2016-01-13,CANTERBURY,7,16,0
2016-01-13,CANTERBURY,7,6,2
2016-01-13,CANTERBURY,7,10,3
2016-01-13,CANTERBURY,7,2,9
2016-01-13,CANTERBURY,7,3,20
2016-01-13,IPSWICH,3,12,0
2016-01-13,IPSWICH,3,3,0
2016-01-13,IPSWICH,3,7,0
2016-01-13,IPSWICH,3,1,0
2016-01-13,IPSWICH,5,17,0
2016-01-13,IPSWICH,5,11,0
2016-01-13,IPSWICH,5,13,0
2016-01-13,IPSWICH,5,16,0
2016-01-13,IPSWICH,5,8,0
2016-01-13,IPSWICH,6,10,0
2016-01-13,IPSWICH,6,5,0
2016-01-13,IPSWICH,6,1,0
2016-01-13,IPSWICH,7,16,0
2016-01-13,IPSWICH,7,11,0
2016-01-13,IPSWICH,7,4,0
2016-01-13,IPSWICH,7,8,0
2016-01-13,IPSWICH,8,14,0
2016-01-13,IPSWICH,8,15,0
2016-01-13,IPSWICH,8,5,0
2016-01-13,IPSWICH,8,6,0
2016-01-13,IPSWICH,8,7,0
2016-01-13,IPSWICH,8,4,0
2016-01-13,LAUNCESTON,1,14,0
2016-01-13,LAUNCESTON,1,16,0
2016-01-13,LAUNCESTON,1,17,0
2016-01-13,LAUNCESTON,1,18,0
2016-01-13,LAUNCESTON,2,14,0
2016-01-13,LAUNCESTON,2,7,7
2016-01-13,LAUNCESTON,2,8,0
2016-01-13,LAUNCESTON,2,4,0
2016-01-13,LAUNCESTON,3,5,0
2016-01-13,LAUNCESTON,3,7,0
2016-01-13,LAUNCESTON,4,9,0
2016-01-13,LAUNCESTON,4,5,0
2016-01-13,LAUNCESTON,5,9,0
2016-01-13,LAUNCESTON,5,1,8
2016-01-13,LAUNCESTON,6,12,0
2016-01-13,LAUNCESTON,7,11,0
2016-01-13,LAUNCESTON,7,4,40
2016-01-13,LAUNCESTON,8,8,0
2016-01-13,LAUNCESTON,8,9,0
2016-01-13,MURRAY BRIDGE,1,1,0
2016-01-13,MURRAY BRIDGE,3,12,0
2016-01-13,MURRAY BRIDGE,3,4,0
2016-01-13,MURRAY BRIDGE,3,5,0
2016-01-13,MURRAY BRIDGE,3,7,0
2016-01-13,MURRAY BRIDGE,3,3,0
2016-01-13,MURRAY BRIDGE,4,6,0
2016-01-13,MURRAY BRIDGE,5,5,0
2016-01-13,MURRAY BRIDGE,6,10,0
2016-01-13,MURRAY BRIDGE,6,3,0
2016-01-13,MURRAY BRIDGE,6,5,0
2016-01-13,MURRAY BRIDGE,6,1,0
2016-01-13,MURRAY BRIDGE,6,2,0
2016-01-13,MURRAY BRIDGE,7,3,0
2016-01-13,MURRAY BRIDGE,7,5,0
2016-01-13,MURRAY BRIDGE,8,12,0
2016-01-13,MURRAY BRIDGE,8,13,0
2016-01-13,MURRAY BRIDGE,8,6,0
2016-01-13,PINJARRA,3,14,0
2016-01-13,PINJARRA,3,5,0
2016-01-13,PINJARRA,4,9,0
2016-01-13,PINJARRA,4,5,0
2016-01-13,PINJARRA,5,13,0
2016-01-13,PINJARRA,6,12,0
2016-01-13,PINJARRA,9,16,0
2016-01-13,PINJARRA,9,14,0
2016-01-13,PINJARRA,9,15,0
2016-01-13,PINJARRA,9,6,0
2016-01-13,SANDOWN,1,11,0
2016-01-13,SANDOWN,2,8,0
2016-01-13,SANDOWN,2,9,0
2016-01-13,SANDOWN,2,11,0
2016-01-13,SANDOWN,3,9,10
2016-01-13,SANDOWN,3,12,3
2016-01-13,SANDOWN,3,7,14
2016-01-13,SANDOWN,3,1,0
2016-01-13,SANDOWN,5,6,5
2016-01-13,SANDOWN,5,7,0
2016-01-13,SANDOWN,5,9,0
2016-01-13,SANDOWN,5,11,0
2016-01-13,SANDOWN,5,2,0
2016-01-13,SANDOWN,6,7,0
